nct_id,results_due,has_results,pending_results,any_results,overdue,reported_late,available_completion_date,due_date,first_results_submission,sponsor,sponsor_type,sponsor_class,industry_collab,us_gov_collab,phase_cat,phase,terminated,start_year,full_completion,contains_drug,contains_biological,contains_device,contains_diagnostic,contains_radiation,contains_combi_product,contains_genetic,contains_us_loc,act_flag,included_pact_flag,sponsored_trials
NCT03430895,0,0,0,0,0,0,2020-01-31,2021-01-31,,Memorial Sloan Kettering Cancer Center,Other,0,1,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1432
NCT03431974,0,0,0,0,0,0,2020-09-30,2021-09-30,,"Syntrix Biosystems, Inc.",Industry,1,0,1,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,7
NCT03432416,0,0,0,0,0,0,2020-03-20,2021-03-20,,Health Decisions,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,21
NCT03434379,0,0,0,0,0,0,2020-11-29,2021-11-29,,Hoffmann-La Roche,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1731
NCT03436654,0,0,0,0,0,0,2020-02-14,2021-02-14,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1432
NCT03438708,0,0,0,0,0,0,2019-10-29,2020-10-29,,"University of California, San Diego",Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,561
NCT03441178,0,0,0,0,0,0,2019-08-31,2020-08-31,,Ethicon Endo-Surgery,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,1,1,0,38
NCT03441269,0,0,0,0,0,0,2019-06-30,2020-06-30,,Antonios Likourezos,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,21
NCT03446118,0,0,0,0,0,0,2020-01-15,2021-01-15,,Mayo Clinic,Other,0,0,0,5.0,,0,2017.0,0,0,0,1,0,0,0,0,0,1,0,1898
NCT03446456,0,0,0,0,0,0,2019-08-15,2020-08-15,,"University of Maryland, College Park",Other,0,0,0,0.0,Phase 1/Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,318
NCT03447262,0,0,0,0,0,0,2021-04-24,2022-04-24,,Vertex Pharmaceuticals Incorporated,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,141
NCT03448081,0,0,0,0,0,0,2018-11-21,2019-11-21,,Sienna Biopharmaceuticals,Industry,1,0,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,1,1,0,2
NCT03448978,0,0,0,0,0,0,2020-02-26,2021-02-26,,Cartesian Therapeutics,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,1,0,0,0,0,0,0,1,0,2
NCT03451760,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Glovia Co., Ltd.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,3,1,0,1
NCT03454529,0,0,0,0,0,0,2020-05-31,2021-05-31,,Michael Simon,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03456076,0,0,0,0,0,0,2023-06-30,2024-06-30,,Hoffmann-La Roche,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1731
NCT03457896,0,0,0,0,0,0,2020-12-31,2021-12-31,,NSABP Foundation Inc,Other,0,1,0,1.0,Phase 2,0,2018.0,0,1,0,0,1,0,0,0,0,1,0,63
NCT03461445,0,0,0,0,0,0,2019-12-13,2020-12-13,,"University of California, Davis",Other,0,1,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,530
NCT03461783,1,0,0,0,1,0,2018-08-03,2019-08-03,,"Brock Liden, DPM",Other,0,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,0,1,0,2
NCT03463187,0,0,0,0,0,0,2019-05-27,2020-05-27,,"Jiangsu HengRui Medicine Co., Ltd.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2017.0,0,1,1,0,0,0,0,0,1,1,0,187
NCT03466658,0,0,0,0,0,0,2019-08-30,2020-08-30,,Milton S. Hershey Medical Center,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,334
NCT03466918,0,0,0,0,0,0,2019-12-31,2020-12-31,,Edwards Lifesciences,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,2,1,0,77
NCT03467113,0,0,0,0,0,0,2020-02-29,2021-02-28,,"Zogenix International Limited, Inc., a subsidiary of Zogenix, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,7
NCT03467698,0,0,0,0,0,0,2018-12-17,2019-12-17,,The University of Texas at Dallas,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,29
NCT03468478,0,0,0,0,0,0,2020-06-18,2021-06-18,,Hospital do Rim e Hipertensão,Other,0,0,0,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,2,1,0,5
NCT03470766,0,0,0,0,0,0,2020-08-01,2021-08-01,,Guy's and St Thomas' NHS Foundation Trust,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,2,1,0,133
NCT03473301,0,0,0,0,0,0,2020-05-31,2021-05-31,,"Joanne Kurtzberg, MD",Other,0,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,0,1,0,0,0,0,0,0,1,0,15
NCT03473756,0,0,0,0,0,0,2023-04-19,2024-04-19,,Bayer,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1343
NCT03474510,0,0,0,0,0,0,2019-05-12,2020-05-12,,TriHealth Inc.,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,74
NCT03475706,0,0,0,0,0,0,2019-01-24,2020-01-24,,"Velicept Therapeutics, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,3
NCT03477552,0,0,0,0,0,0,2020-03-31,2021-03-31,,Assistance Publique - Hôpitaux de Paris,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,2,1,0,1790
NCT03478293,0,0,0,0,0,0,2021-06-30,2022-06-30,,Glaukos Corporation,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,2,1,0,34
NCT03478657,0,0,0,0,0,0,2018-12-07,2019-12-07,,GlaxoSmithKline,Industry,1,0,0,4.0,Phase 4,0,2018.0,1,1,0,1,0,0,0,0,1,1,0,3276
NCT03479372,0,0,0,0,0,0,2019-05-27,2020-05-27,,"PanOptica, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,1,1,0,0,0,0,0,0,1,1,0,3
NCT03481595,0,0,0,0,0,0,2019-12-31,2020-12-31,,The Cleveland Clinic,Other,0,1,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,581
NCT03482505,1,0,0,0,1,0,2018-08-31,2019-08-31,,Masimo Corporation,Industry,1,0,0,5.0,,1,2018.0,1,0,0,1,0,0,0,0,0,1,0,39
NCT03482635,0,0,0,0,0,0,2022-05-02,2023-05-02,,Boehringer Ingelheim,Industry,1,0,0,2.0,Phase 2/Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1852
NCT03484650,0,0,0,0,0,0,2019-10-01,2020-10-01,,Carilion Clinic,Other,0,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,22
NCT03486080,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Recardio, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1
NCT03488433,0,0,0,0,0,0,2020-09-01,2021-09-01,,Milton S. Hershey Medical Center,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,334
NCT03490760,0,0,0,0,0,0,2020-07-31,2021-07-31,,Baptist Health South Florida,Other,0,1,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,1,0,0,0,1,0,17
NCT03490942,0,0,0,0,0,0,2020-02-29,2021-02-28,,Xeris Pharmaceuticals,Industry,1,1,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,14
NCT03492671,0,0,0,0,0,0,2024-09-30,2025-09-30,,Loma Linda University,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,1,0,0,0,1,0,194
NCT03492840,0,0,0,0,0,0,2019-05-06,2020-05-06,,Raziel Therapeutics Ltd.,Industry,1,0,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,4
NCT03493412,0,0,0,0,0,0,2020-07-01,2021-07-01,,"University of Nebraska, Omaha",Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,12
NCT03495115,0,0,0,0,0,0,2021-04-15,2022-04-15,,Dana-Farber Cancer Institute,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,647
NCT03496207,0,0,0,0,0,0,2020-03-31,2021-03-31,,"Acceleron Pharma, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,21
NCT03496467,0,0,0,0,0,0,2018-12-17,2019-12-17,,Mati Therapeutics Inc.,Industry,1,0,0,1.0,Phase 2,0,2018.0,1,0,0,0,0,0,1,0,0,1,0,13
NCT03496623,0,0,0,0,0,0,2020-09-30,2021-09-30,,United Therapeutics,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,72
NCT03498196,0,0,0,0,0,0,2020-05-31,2021-05-31,,Baylor College of Medicine,Other,0,1,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,518
NCT03500289,0,0,0,0,0,0,2019-08-30,2020-08-30,,Johns Hopkins University,Other,0,0,0,0.0,Phase 1/Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,1143
NCT03500419,0,0,0,0,0,0,2021-03-23,2022-03-23,,Mayo Clinic,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,1898
NCT03502824,0,0,0,0,0,0,2020-10-31,2021-10-31,,Organogenesis,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,19
NCT03503162,0,0,0,0,0,0,2019-05-20,2020-05-20,,Motus GI Medical Technologies Ltd,Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,9
NCT03503305,0,0,0,0,0,0,2020-03-01,2021-03-01,,"InGeneron, Inc.",Industry,1,0,0,5.0,,0,2018.0,0,1,0,1,0,0,0,0,0,1,0,5
NCT03503513,0,0,0,0,0,0,2021-08-31,2022-08-31,,University of Michigan,Other,0,0,0,2.0,Phase 2/Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,934
NCT03503877,0,0,0,0,0,0,2020-02-14,2021-02-14,,"University of California, San Francisco",Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,1443
NCT03504020,0,0,0,0,0,0,2021-05-31,2022-05-31,,Medtronic Cardiac Rhythm and Heart Failure,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,1,1,0,169
NCT03504423,0,0,0,0,0,0,2021-10-31,2022-10-31,,Rafael Pharmaceuticals Inc.,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,7
NCT03506360,0,0,0,0,0,0,2024-03-29,2025-03-29,,Mayo Clinic,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,1,0,0,0,0,0,0,1,0,1898
NCT03507439,0,0,0,0,0,0,2020-12-31,2021-12-31,,Bayer,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,1,1,0,1343
NCT03508752,0,0,0,0,0,0,2023-12-31,2024-12-31,,University of Texas Southwestern Medical Center,Other,0,0,0,0.0,Phase 1/Phase 2,0,2017.0,0,0,0,0,0,1,0,0,0,1,0,626
NCT03512002,0,0,0,0,0,0,2020-05-31,2021-05-31,,Wake Forest University Health Sciences,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,616
NCT03512210,0,0,0,0,0,0,2020-12-15,2021-12-15,,AIDS Clinical Trials Group,Other,0,0,1,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,62
NCT03513328,0,0,0,0,0,0,2021-06-30,2022-06-30,,University of Florida,Other,0,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,849
NCT03513562,0,0,0,0,0,0,2021-02-28,2022-02-28,,Ohio State University Comprehensive Cancer Center,Other,0,0,1,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,198
NCT03513757,0,0,0,0,0,0,2018-12-31,2019-12-31,,Medical College of Wisconsin,Other,0,0,0,4.0,Phase 4,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,315
NCT03513939,0,0,0,0,0,0,2020-07-31,2021-07-31,,Sernova Corp,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,0,0,0,0,0,1,0,0,1,0,1
NCT03514784,0,0,0,0,0,0,2023-09-30,2024-09-30,,"The University of Texas Health Science Center, Houston",Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,490
NCT03517085,0,0,0,0,0,0,2020-09-19,2021-09-19,,Ultragenyx Pharmaceutical Inc,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,0,0,0,0,0,0,1,1,1,0,36
NCT03517228,0,0,0,0,0,0,2020-04-30,2021-04-30,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,1432
NCT03518086,0,0,0,0,0,0,2020-09-07,2021-09-07,,Eli Lilly and Company,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1512
NCT03523156,0,0,0,0,0,0,2020-06-30,2021-06-30,,Emory University,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,947
NCT03523702,0,0,0,0,0,0,2020-07-31,2021-07-31,,Albert Einstein College of Medicine,Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,155
NCT03523858,0,0,0,0,0,0,2023-09-29,2024-09-29,,Hoffmann-La Roche,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,1731
NCT03525808,0,0,0,0,0,0,2020-01-31,2021-01-31,,Boston Scientific Corporation,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,340
NCT03526354,0,0,0,0,0,0,2020-03-19,2021-03-19,,"University of Massachusetts, Worcester",Other,0,1,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,163
NCT03526549,0,0,0,0,0,0,2023-10-31,2024-10-31,,Endo Pharmaceuticals,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,0,1,0,0,0,0,0,0,1,0,91
NCT03526874,0,0,0,0,0,0,2021-11-30,2022-11-30,,Children's Hospital of Philadelphia,Other,0,0,1,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,324
NCT03527472,0,0,0,0,0,0,2022-10-31,2023-10-31,,Vanderbilt University Medical Center,Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,422
NCT03528369,0,0,0,0,0,0,2018-10-14,2019-10-14,,Vizuri Health Sciences LLC,Industry,1,0,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,2
NCT03528564,0,0,0,0,0,0,2021-06-30,2022-06-30,,"St. Michael's Hospital, Toronto",Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,303
NCT03528928,1,0,0,0,1,0,2018-04-17,2019-04-17,,"Elidah, Inc.",Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,1
NCT03530124,0,0,0,0,0,0,2020-10-31,2021-10-31,,Duke University,Other,0,0,1,4.0,Phase 4,0,2018.0,0,0,1,0,0,0,0,0,0,1,0,1342
NCT03530631,0,0,1,1,0,0,2018-12-18,2019-12-18,2019-07-29,University of Alabama at Birmingham,Other,0,0,0,4.0,Phase 4,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,801
NCT03531489,0,0,0,0,0,0,2018-12-30,2019-12-30,,Right-Air,Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,1
NCT03534206,0,0,0,0,0,0,2019-02-28,2020-02-28,,"Ceevra, Inc.",Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,8
NCT03535857,0,0,0,0,0,0,2020-07-01,2021-07-01,,Women and Infants Hospital of Rhode Island,Other,0,0,0,4.0,Phase 4,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,50
NCT03537716,0,0,0,0,0,0,2019-05-15,2020-05-15,,BTL Industries Ltd.,Industry,1,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,1,1,0,20
NCT03538054,0,0,0,0,0,0,2020-06-01,2021-06-01,,University of Alabama at Birmingham,Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,801
NCT03538431,0,0,0,0,0,0,2020-06-15,2021-06-15,,Massachusetts General Hospital,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1699
NCT03538808,0,0,0,0,0,0,2020-09-01,2021-09-01,,University of Alabama at Birmingham,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,801
NCT03539848,0,0,0,0,0,0,2021-03-30,2022-03-30,,University of Miami,Other,0,1,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,476
NCT03540758,0,0,0,0,0,0,2020-11-30,2021-11-30,,Albert Einstein College of Medicine,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,155
NCT03544333,0,0,0,0,0,0,2019-01-22,2020-01-22,,Northwell Health,Other,0,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,271
NCT03544632,0,0,0,0,0,0,2019-12-07,2020-12-07,,Johns Hopkins University,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1143
NCT03545191,0,0,0,0,0,0,2019-10-01,2020-10-01,,Idorsia Pharmaceuticals Ltd.,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,79
NCT03545646,0,0,0,0,0,0,2019-05-15,2020-05-15,,BTL Industries Ltd.,Industry,1,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,0,1,0,20
NCT03547778,0,0,0,0,0,0,2019-12-31,2020-12-31,,University of South Florida,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,240
NCT03548116,0,0,0,0,0,0,2020-03-31,2021-03-31,,John Pellerito,Other,0,1,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,1
NCT03549312,0,0,0,0,0,0,2019-06-30,2020-06-30,,Saskatchewan Health Authority - Regina Area,Other,0,1,0,4.0,Phase 4,0,2018.0,1,1,0,0,0,0,0,0,2,1,0,10
NCT03549520,0,0,0,0,0,0,2019-07-31,2020-07-31,,Children's Hospital of Philadelphia,Other,0,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,324
NCT03549871,0,0,0,0,0,0,2021-06-29,2022-06-29,,"Genzyme, a Sanofi Company",Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,2,1,0,300
NCT03551678,0,0,0,0,0,0,2022-12-31,2023-12-31,,VA Palo Alto Health Care System,U.S. Fed,2,0,1,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,34
NCT03552263,0,0,0,0,0,0,2019-09-20,2020-09-20,,"Tasly Pharmaceuticals, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,16
NCT03552757,0,0,0,0,0,0,2020-03-16,2021-03-16,,Novo Nordisk A/S,Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,981
NCT03553758,0,0,0,0,0,0,2019-11-30,2020-11-30,,Massachusetts General Hospital,Other,0,0,0,2.0,Phase 2/Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1699
NCT03554642,0,0,0,0,0,0,2019-12-31,2020-12-31,,Burke Medical Research Institute,Other,0,1,0,3.0,Phase 3,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,11
NCT03555552,0,0,0,0,0,0,2020-06-30,2021-06-30,,Duke University,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1342
NCT03556020,0,0,0,0,0,0,2020-01-31,2021-01-31,,PhaseBio Pharmaceuticals Inc.,Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,14
NCT03556358,0,0,0,0,0,0,2020-02-29,2021-02-28,,"Tanvex BioPharma USA, Inc.",Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,1,0,0,0,0,0,2,1,0,1
NCT03558152,0,0,0,0,0,0,2021-08-11,2022-08-11,,"Genentech, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,427
NCT03560271,0,0,0,0,0,0,2019-06-30,2020-06-30,,"NovMetaPharma Co., Ltd.",Industry,1,1,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,2
NCT03562416,0,0,0,0,0,0,2021-12-31,2022-12-31,,Temple University,Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,152
NCT03563053,0,0,0,0,0,0,2019-08-31,2020-08-31,,Erydel,Industry,1,0,0,3.0,Phase 3,0,2018.0,1,0,0,0,0,0,1,0,1,1,0,7
NCT03563716,0,0,0,0,0,0,2020-04-30,2021-04-30,,"Genentech, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,1,1,0,427
NCT03565913,0,0,0,0,0,0,2020-01-22,2021-01-22,,University of Texas Southwestern Medical Center,Other,0,0,0,2.0,Phase 2/Phase 3,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,626
NCT03567057,0,0,0,0,0,0,2020-08-31,2021-08-31,,"Adamas Pharmaceuticals, Inc.",Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,8
NCT03569007,0,0,0,0,0,0,2021-08-31,2022-08-31,,Innovate Biopharmaceuticals,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,8
NCT03571334,0,0,0,0,0,0,2020-06-01,2021-06-01,,Medical College of Wisconsin,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,315
NCT03572478,0,0,0,0,0,0,2020-10-14,2021-10-14,,University of Chicago,Other,0,1,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,594
NCT03573648,0,0,0,0,0,0,2020-08-31,2021-08-31,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Other,0,1,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,461
NCT03573817,0,0,0,0,0,0,2018-09-25,2019-09-25,,Theravance Biopharma,Industry,1,1,0,3.0,Phase 3,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,53
NCT03576755,0,0,0,0,0,0,2022-07-31,2023-07-31,,"Monika Sarkar, MD",Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03577522,0,0,0,0,0,0,2024-12-31,2025-12-31,,Canadian Radiostereometric Analysis Network,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,2,1,0,3
NCT03578926,0,0,0,0,0,0,2018-10-08,2019-10-08,,"Coopervision, Inc.",Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,2,1,0,85
NCT03579602,0,0,0,0,0,0,2020-04-30,2021-04-30,,Blaze Bioscience Inc.,Industry,1,0,0,2.0,Phase 2/Phase 3,0,2018.0,0,1,0,1,0,0,0,0,0,1,0,5
NCT03580967,0,0,0,0,0,0,2020-08-01,2021-08-01,,Todd Doyle,Other,0,1,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03582046,0,0,0,0,0,0,2020-09-30,2021-09-30,,Potrero Medical,Industry,1,0,1,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,5
NCT03582488,0,0,0,0,0,0,2023-06-25,2024-06-25,,Kejal Kantarci,Other,0,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03585296,0,0,0,0,0,0,2019-04-25,2020-04-25,,"Aclaris Therapeutics, Inc.",Industry,1,0,0,1.0,Phase 2,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,24
NCT03585712,0,0,0,0,0,0,2020-01-30,2021-01-30,,HRA Pharma,Industry,1,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,12
NCT03586583,1,0,0,0,1,0,2018-06-30,2019-06-30,,"Fujifilm Medical Systems USA, Inc.",Industry,1,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,11
NCT03586960,1,0,0,0,1,0,2018-08-31,2019-08-31,,Silver Falls Dermatology,Other,0,0,0,5.0,,0,2018.0,1,0,0,1,0,0,0,0,0,1,0,2
NCT03587701,0,0,0,0,0,0,2022-09-01,2023-09-01,,Northwell Health,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,271
NCT03588884,0,0,0,0,0,0,2020-03-17,2021-03-17,,OPKO Ireland Global Holdings Ltd.,Industry,1,0,0,4.0,Phase 4,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,6
NCT03589339,0,0,0,0,0,0,2023-03-30,2024-03-30,,Nanobiotix,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,6
NCT03589547,0,0,0,0,0,0,2020-10-31,2021-10-31,,Hina Khan,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,1,0,0,0,1,0,1
NCT03590704,1,0,0,0,1,0,2017-08-29,2018-08-29,,"Instituto Nacional de Cancer, Brazil",Other,0,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,2,1,0,24
NCT03594266,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Biotronik, Inc.",Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,26
NCT03595566,0,0,0,0,0,0,2021-06-30,2022-06-30,,Summit Therapeutics,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,7
NCT03597594,0,0,0,0,0,0,2027-07-01,2028-07-01,,St. Jude Children's Research Hospital,Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,1,0,0,0,0,0,1,0,302
